rslssslssllsrsrssrl,19,9,10,6,7,1.666667,1.285714,0.5263158,0.7688414
rslssslssllsrsrslrrsl,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslssslslrrllsr,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslssslslrslr,13,7,6,4,5,1.5,1.4,0.4615385,0.7342101
rslssslslrlrs,13,7,6,4,4,1.5,1.75,0.4615385,0.7108768
rslssslslrlsrrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslssslslrlssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslssslslrllrrsrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslssslslrllrrlrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslssslslrllsrrssrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslssslslrllsrrslrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssslslsrrsllsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rslssslslsrrllr,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslssslslsrss,13,5,8,5,5,1.6,1,0.6153846,0.834574
rslssslslsrlrrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslssslslsrlsrrsl,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rslssslslssrrssllsr,19,9,10,6,7,1.666667,1.285714,0.5263158,0.7688414
rslssslslssrrsllr,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslssslslssrrls,15,7,8,5,5,1.6,1.4,0.5333334,0.7668818
rslssslslssrsrl,15,7,8,5,6,1.6,1.166667,0.5333334,0.7824373
rslssslslssrlrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslssslslslrrsrssllsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslssslslslrrsrsllr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslssslslslrrsrls,17,9,8,6,6,1.333333,1.5,0.4705882,0.7374446
rslssslslslrrssrl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslssslslslrrslrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslssslsllrrsrsllsr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslssslsllrrsrllr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslssslsllrrsss,15,7,8,4,4,2,1.75,0.5333334,0.7306452
rslssslsllrrslrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslssslsllrrslsrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslssslsllrrlrrssllsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslssslsllrrlrrsllr,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslssslsllrrlrrls,17,11,6,4,4,1.5,2.75,0.3529412,0.5899115
rslssslsllrrlrsrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslssslsllrrlrlrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslssslsllrsrrlrsllsr,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssslsllrsrrlrllr,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslssslsllrsrrlss,17,9,8,5,5,1.6,1.8,0.4705882,0.7088425
rslssslsllrsrrllrrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslssslsllrsrrllsrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssslsllrsrsrssllsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslssslsllrsrsrsllr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslssslsllrsrsrls,17,9,8,6,6,1.333333,1.5,0.4705882,0.7374446
rslssslsllrsrssrl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslssslsllrsrslrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsssllrrlslsr,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllrrlsllrrs,17,11,6,4,4,1.5,2.75,0.3529412,0.5899115
rslsssllrrlsllrsrrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsssllrrlsllrssrrsl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllrrlsllrlrrsrl,21,15,6,4,5,1.5,3,0.2857143,-1
rslsssllrrlsllrlrrlrrsl,23,17,6,4,5,1.5,3.4,0.2608696,-1
rslsssllrrlsllrlsrrssrl,23,15,8,5,6,1.6,2.5,0.3478261,-1
rslsssllrrlsllrlsrrslrrsl,25,17,8,6,7,1.333333,2.428571,0.32,-1
rslsssllrrllrlr,15,11,4,2,3,2,3.666667,0.2666667,0.469534
rslsssllrrllsrs,15,9,6,4,4,1.5,2.25,0.4,0.6467742
rslsssllrrllssrrl,17,11,6,3,4,2,2.75,0.3529412,0.5737824
rslsssllrrllsssrrsl,19,11,8,4,5,2,2.2,0.4210526,0.6445048
rslsssllrrllslrrsrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsssllrrllslrrlrrsl,21,15,6,4,5,1.5,3,0.2857143,-1
rslsssllrrllslsrrssrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllrrllslsrrslrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rslsssllrsrllsr,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllrsslr,13,7,6,3,4,2,1.75,0.4615385,0.6947477
rslsssllrslrs,13,7,6,4,4,1.5,1.75,0.4615385,0.7108768
rslsssllrslsrrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllrslssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslsssllrsllrrsrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllrsllrrlrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsssllrsllsrrssrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllrsllsrrslrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsssllrlrrsllsr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllrlrrllr,15,11,4,2,3,2,3.666667,0.2666667,0.469534
rslsssllrlrss,13,7,6,3,3,2,2.333333,0.4615385,0.6558588
rslsssllrlrlrrl,15,11,4,2,3,2,3.666667,0.2666667,0.469534
rslsssllrlrlsrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllrlsrrssllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllrlsrrsllr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllrlsrrls,15,9,6,4,4,1.5,2.25,0.4,0.6467742
rslsssllrlsrsrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllrlsrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllrllrrsrssllsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllrllrrsrsllr,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsssllrllrrsrls,17,11,6,4,4,1.5,2.75,0.3529412,0.5899115
rslsssllrllrrssrl,17,11,6,3,4,2,2.75,0.3529412,0.5737824
rslsssllrllrrslrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsssllsrrslslsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rslsssllsrrslsllrrs,19,11,8,6,6,1.333333,1.833333,0.4210526,0.6904546
rslsssllsrrslsllrsrrl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsssllsrrslsllrssrrsl,23,13,10,7,8,1.428571,1.625,0.4347826,-1
rslsssllsrrsllrlr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllsrrsllsrs,17,9,8,6,6,1.333333,1.5,0.4705882,0.7374446
rslsssllsrrsllssrrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllsrrsllsssrrsl,21,11,10,6,7,1.666667,1.571429,0.4761905,-1
rslsssllsrrlrllsr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllsrrlslr,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllsrrllrs,15,9,6,4,4,1.5,2.25,0.4,0.6467742
rslsssllsrrllsrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllsrrllssrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllsrsrrllslsr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsssllsrsrsllsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rslsssllsrsrllr,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllsrsss,13,5,8,4,4,2,1.25,0.6153846,0.8050041
rslsssllsrslrrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllsrslsrrsl,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rslsssllsrlrrsrllslsr,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsssllsrlrrssllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllsrlrrsllr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllsrlrrls,15,9,6,4,4,1.5,2.25,0.4,0.6467742
rslsssllsrlrsrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsssllsrlrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsssllssrrsslslsr,19,9,10,6,7,1.666667,1.285714,0.5263158,0.7688414
rslsssllssrrsslsllrrs,21,11,10,6,6,1.666667,1.833333,0.4761905,-1
rslsssllssrrsslsllrsrrl,23,13,10,6,7,1.666667,1.857143,0.4347826,-1
rslsssllssrrsslsllrssrrsl,25,13,12,7,8,1.714286,1.625,0.48,-1
rslsssllssrrssllrlr,19,11,8,4,5,2,2.2,0.4210526,0.6445048
rslsssllssrrssllsrs,19,9,10,6,6,1.666667,1.5,0.5263158,0.7545558
rslsssllssrrssllssrrl,21,11,10,5,6,2,1.833333,0.4761905,-1
rslsssllssrrssllsssrrsl,23,11,12,6,7,2,1.571429,0.5217391,-1
rslsssllssrrslrllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllssrrslslr,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslsssllssrrsllrs,17,9,8,5,5,1.6,1.8,0.4705882,0.7088425
rslsssllssrrsllsrrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllssrrsllssrrsl,21,11,10,6,7,1.666667,1.571429,0.4761905,-1
rslsssllssrrlrrllslsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllssrrlrsllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllssrrlrllr,17,11,6,3,4,2,2.75,0.3529412,0.5737824
rslsssllssrrlss,15,7,8,4,4,2,1.75,0.5333334,0.7306452
rslsssllssrrllrrl,17,11,6,3,4,2,2.75,0.3529412,0.5737824
rslsssllssrrllsrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllssrsrrlslslsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslsssllssrsrrlsllrlr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllssrsrrllrllsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllssrsrrllslr,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsssllssrsrsrllslsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslsssllssrsrssllsr,19,9,10,6,7,1.666667,1.285714,0.5263158,0.7688414
rslsssllssrsrsllr,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslsssllssrsrls,15,7,8,5,5,1.6,1.4,0.5333334,0.7668818
rslsssllssrssrl,15,7,8,4,5,2,1.4,0.5333334,0.7539785
rslsssllssrslrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslsslrlsslsr,13,7,6,4,5,1.5,1.4,0.4615385,0.7342101
rslsslrlssllrrs,15,9,6,4,4,1.5,2.25,0.4,0.6467742
rslsslrlssllrsrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsslrlssllrssrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsslrlssllrlrrsrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsslrlssllrlrrlrrsl,21,15,6,4,5,1.5,3,0.2857143,-1
rslsslrlssllrlsrrssrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsslrlssllrlsrrslrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rslsslrlssllsrrss,17,9,8,5,5,1.6,1.8,0.4705882,0.7088425
rslsslrlssllsrrlrrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsslrlssllsrrlsrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslrlssllsrsrrls,19,11,8,6,6,1.333333,1.833333,0.4210526,0.6904546
rslsslrlssllsrsrsrl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsslrlssllsrsrlrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslrlssllsrlrrsrls,21,13,8,6,6,1.333333,2.166667,0.3809524,-1
rslsslrlssllsrlrrssrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsslrlssllsrlrrslrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rslsslrlslrlr,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslsslrlslsrs,13,7,6,5,5,1.2,1.4,0.4615385,0.7438875
rslsslrlslssrrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsslrlslsssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslsslrlslslrrsrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslsslrlslslrrlrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslsslrlslslsrrssrl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsslrlslslsrrslrrsl,21,13,8,7,8,1.142857,1.625,0.3809524,-1
rslsslrlsllrrss,15,9,6,4,4,1.5,2.25,0.4,0.6467742
rslsslrlsllrrlrrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.5031309
rslsslrlsllrrlsrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslsslrlsllrsrrls,17,11,6,5,5,1.2,2.2,0.3529412,0.6362556
rslsslrlsllrsrsrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslsslrlsllrsrlrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslsslrlsllrlrrsrls,19,13,6,5,5,1.2,2.6,0.3157895,0.591013
rslsslrlsllrlrrssrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsslrlsllrlrrslrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rslsslrllrrllsr,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslsslrllrslr,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslsslrllrlrs,13,9,4,3,3,1.333333,3,0.3076923,0.5559967
rslsslrllrlsrrl,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslsslrllrlssrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsslrllrllrrsrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.5031309
rslsslrllrllrrlrrsl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rslsslrllrllsrrssrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rslsslrllrllsrrslrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rslsslrllsrrsllsr,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslsslrllsrrllr,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslsslrllsrss,13,7,6,4,4,1.5,1.75,0.4615385,0.7108768
rslsslrllsrlrrl,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslsslrllsrlsrrsl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslsslrllssrrssllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslsslrllssrrsllr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsslrllssrrls,15,9,6,4,4,1.5,2.25,0.4,0.6467742
rslsslrllssrsrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsslrllssrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsslrllslrrsrssllsr,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslrllslrrsrsllr,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslsslrllslrrsrls,17,11,6,5,5,1.2,2.2,0.3529412,0.6362556
rslsslrllslrrssrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsslrllslrrslrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslsslsrlslsr,13,7,6,5,6,1.2,1.166667,0.4615385,0.759443
rslsslsrlsllrrs,15,9,6,5,5,1.2,1.8,0.4,0.6864516
rslsslsrlsllrsrrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslsslsrlsllrssrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsslsrlsllrlrrsrl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslsslsrlsllrlrrlrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rslsslsrlsllrlsrrssrl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslsrlsllrlsrrslrrsl,23,15,8,7,8,1.142857,1.875,0.3478261,-1
rslsslsrllrlr,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslsslsrllsrs,13,7,6,5,5,1.2,1.4,0.4615385,0.7438875
rslsslsrllssrrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsslsrllsssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslsslsrllslrrsrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslsslsrllslrrlrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslsslsrllslsrrssrl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsslsrllslsrrslrrsl,21,13,8,7,8,1.142857,1.625,0.3809524,-1
rslsslssrllsr,13,7,6,4,5,1.5,1.4,0.4615385,0.7342101
rslsslssslr,11,5,6,3,4,2,1.25,0.5454546,0.7700391
rslsslsslrs,11,5,6,4,4,1.5,1.25,0.5454546,0.7861682
rslsslsslsrrl,13,7,6,4,5,1.5,1.4,0.4615385,0.7342101
rslsslsslssrrsl,15,7,8,5,6,1.6,1.166667,0.5333334,0.7824373
rslsslssllrrsrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsslssllrrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslsslssllsrrssrl,17,9,8,5,6,1.6,1.5,0.4705882,0.7288425
rslsslssllsrrslrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsslslrrsllsr,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rslsslslrrllr,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslsslslrss,11,5,6,4,4,1.5,1.25,0.5454546,0.7861682
rslsslslrlrrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslsslslrlsrrsl,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rslsslslsrrssllsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rslsslslsrrsllr,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rslsslslsrrls,13,7,6,5,5,1.2,1.4,0.4615385,0.7438875
rslsslslsrsrl,13,7,6,5,6,1.2,1.166667,0.4615385,0.759443
rslsslslsrlrrsl,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rslsslsllrrsrssllsr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rslsslsllrrsrsllr,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslsslsllrrsrls,15,9,6,5,5,1.2,1.8,0.4,0.6864516
rslsslsllrrssrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rslsslsllrrslrrsl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslssllrrslslsr,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rslssllrrslsllrrs,17,11,6,5,5,1.2,2.2,0.3529412,0.6362556
rslssllrrslsllrsrrl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslssllrrslsllrssrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssllrrsllrlr,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslssllrrsllsrs,15,9,6,5,5,1.2,1.8,0.4,0.6864516
rslssllrrsllssrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslssllrrsllsssrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rslssllrrlrllsr,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslssllrrlslr,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslssllrrllrs,13,9,4,3,3,1.333333,3,0.3076923,0.5559967
rslssllrrllsrrl,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslssllrrllssrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslssllrsrrllslsr,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rslssllrsrsllsr,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rslssllrsrllr,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslssllrsss,11,5,6,3,3,2,1.666667,0.5454546,0.7422614
rslssllrslrrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rslssllrslsrrsl,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rslssllrlrrsrllslsr,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rslssllrlrrssllsr,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rslssllrlrrsllr,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rslssllrlrrls,13,9,4,3,3,1.333333,3,0.3076923,0.5559967
rslssllrlrsrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
