rslssslssllsrrlrsrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslssslssllsrrlrlrrsl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslssslssllsrsrrlss,19,9,10,6,6,1.666667,1.5,0.5263158,0.6631579
rslssslssllsrsrrllrrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslssslssllsrsrrllsrrsl,23,13,10,7,8,1.428571,1.625,0.4347826,-1
rslssslssllsrsrsrls,19,9,10,7,7,1.428571,1.285714,0.5263158,0.5964913
rslssslssllsrsrssrl,19,9,10,6,7,1.666667,1.285714,0.5263158,0.6917293
rslssslssllsrsrslrrsl,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslssslslrrllsr,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslssslslrslr,13,7,6,4,5,1.5,1.4,0.4615385,0.5774359
rslssslslrlrs,13,7,6,4,4,1.5,1.75,0.4615385,0.5307692
rslssslslrlsrrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslssslslrlssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslssslslrllrrsrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslssslslrllrrlrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslssslslrllsrrssrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslssslslrllsrrslrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssslslsrrsllsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.5305322
rslssslslsrrllr,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslssslslsrss,13,5,8,5,5,1.6,1,0.6153846,0.7476923
rslssslslsrlrrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslssslslsrlsrrsl,17,9,8,6,7,1.333333,1.285714,0.4705882,0.5305322
rslssslslssrrssllsr,19,9,10,6,7,1.666667,1.285714,0.5263158,0.6917293
rslssslslssrrsllr,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslssslslssrrls,15,7,8,5,5,1.6,1.4,0.5333334,0.6533334
rslssslslssrsrl,15,7,8,5,6,1.6,1.166667,0.5333334,0.6844445
rslssslslssrlrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslssslslslrrsrssllsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslssslslslrrsrsllr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslssslslslrrsrls,17,9,8,6,6,1.333333,1.5,0.4705882,0.5019608
rslssslslslrrssrl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslssslslslrrslrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslssslsllrrsrsllsr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslssslsllrrsrllr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslssslsllrrsss,15,7,8,4,4,2,1.75,0.5333334,0.7666667
rslssslsllrrslrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslssslsllrrslsrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslssslsllrrlrrssllsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslssslsllrrlrrsllr,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslssslsllrrlrrls,17,11,6,4,4,1.5,2.75,0.3529412,0.3431373
rslssslsllrrlrsrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslssslsllrrlrlrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslssslsllrsrrlrsllsr,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssslsllrsrrlrllr,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslssslsllrsrrlss,17,9,8,5,5,1.6,1.8,0.4705882,0.5686275
rslssslsllrsrrllrrl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslssslsllrsrrllsrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssslsllrsrsrssllsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslssslsllrsrsrsllr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslssslsllrsrsrls,17,9,8,6,6,1.333333,1.5,0.4705882,0.5019608
rslssslsllrsrssrl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslssslsllrsrslrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsssllrrlslsr,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllrrlsllrrs,17,11,6,4,4,1.5,2.75,0.3529412,0.3431373
rslsssllrrlsllrsrrl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsssllrrlsllrssrrsl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllrrlsllrlrrsrl,21,15,6,4,5,1.5,3,0.2857143,-1
rslsssllrrlsllrlrrlrrsl,23,17,6,4,5,1.5,3.4,0.2608696,-1
rslsssllrrlsllrlsrrssrl,23,15,8,5,6,1.6,2.5,0.3478261,-1
rslsssllrrlsllrlsrrslrrsl,25,17,8,6,7,1.333333,2.428571,0.32,-1
rslsssllrrllrlr,15,11,4,2,3,2,3.666667,0.2666667,0.3777778
rslsssllrrllsrs,15,9,6,4,4,1.5,2.25,0.4,0.4333333
rslsssllrrllssrrl,17,11,6,3,4,2,2.75,0.3529412,0.5431373
rslsssllrrllsssrrsl,19,11,8,4,5,2,2.2,0.4210526,0.6505263
rslsssllrrllslrrsrl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsssllrrllslrrlrrsl,21,15,6,4,5,1.5,3,0.2857143,-1
rslsssllrrllslsrrssrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllrrllslsrrslrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rslsssllrsrllsr,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllrsslr,13,7,6,3,4,2,1.75,0.4615385,0.7307692
rslsssllrslrs,13,7,6,4,4,1.5,1.75,0.4615385,0.5307692
rslsssllrslsrrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllrslssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslsssllrsllrrsrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllrsllrrlrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsssllrsllsrrssrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllrsllsrrslrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsssllrlrrsllsr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllrlrrllr,15,11,4,2,3,2,3.666667,0.2666667,0.3777778
rslsssllrlrss,13,7,6,3,3,2,2.333333,0.4615385,0.6529915
rslsssllrlrlrrl,15,11,4,2,3,2,3.666667,0.2666667,0.3777778
rslsssllrlrlsrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllrlsrrssllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllrlsrrsllr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllrlsrrls,15,9,6,4,4,1.5,2.25,0.4,0.4333333
rslsssllrlsrsrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllrlsrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllrllrrsrssllsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllrllrrsrsllr,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsssllrllrrsrls,17,11,6,4,4,1.5,2.75,0.3529412,0.3431373
rslsssllrllrrssrl,17,11,6,3,4,2,2.75,0.3529412,0.5431373
rslsssllrllrrslrrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsssllsrrslslsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.5305322
rslsssllsrrslsllrrs,19,11,8,6,6,1.333333,1.833333,0.4210526,0.4327486
rslsssllsrrslsllrsrrl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsssllsrrslsllrssrrsl,23,13,10,7,8,1.428571,1.625,0.4347826,-1
rslsssllsrrsllrlr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllsrrsllsrs,17,9,8,6,6,1.333333,1.5,0.4705882,0.5019608
rslsssllsrrsllssrrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllsrrsllsssrrsl,21,11,10,6,7,1.666667,1.571429,0.4761905,-1
rslsssllsrrlrllsr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllsrrlslr,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllsrrllrs,15,9,6,4,4,1.5,2.25,0.4,0.4333333
rslsssllsrrllsrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllsrrllssrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllsrsrrllslsr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsssllsrsrsllsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.5305322
rslsssllsrsrllr,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllsrsss,13,5,8,4,4,2,1.25,0.6153846,0.874359
rslsssllsrslrrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllsrslsrrsl,17,9,8,6,7,1.333333,1.285714,0.4705882,0.5305322
rslsssllsrlrrsrllslsr,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsssllsrlrrssllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllsrlrrsllr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllsrlrrls,15,9,6,4,4,1.5,2.25,0.4,0.4333333
rslsssllsrlrsrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsssllsrlrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsssllssrrsslslsr,19,9,10,6,7,1.666667,1.285714,0.5263158,0.6917293
rslsssllssrrsslsllrrs,21,11,10,6,6,1.666667,1.833333,0.4761905,-1
rslsssllssrrsslsllrsrrl,23,13,10,6,7,1.666667,1.857143,0.4347826,-1
rslsssllssrrsslsllrssrrsl,25,13,12,7,8,1.714286,1.625,0.48,-1
rslsssllssrrssllrlr,19,11,8,4,5,2,2.2,0.4210526,0.6505263
rslsssllssrrssllsrs,19,9,10,6,6,1.666667,1.5,0.5263158,0.6631579
rslsssllssrrssllssrrl,21,11,10,5,6,2,1.833333,0.4761905,-1
rslsssllssrrssllsssrrsl,23,11,12,6,7,2,1.571429,0.5217391,-1
rslsssllssrrslrllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllssrrslslr,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslsssllssrrsllrs,17,9,8,5,5,1.6,1.8,0.4705882,0.5686275
rslsssllssrrsllsrrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllssrrsllssrrsl,21,11,10,6,7,1.666667,1.571429,0.4761905,-1
rslsssllssrrlrrllslsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllssrrlrsllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllssrrlrllr,17,11,6,3,4,2,2.75,0.3529412,0.5431373
rslsssllssrrlss,15,7,8,4,4,2,1.75,0.5333334,0.7666667
rslsssllssrrllrrl,17,11,6,3,4,2,2.75,0.3529412,0.5431373
rslsssllssrrllsrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllssrsrrlslslsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslsssllssrsrrlsllrlr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllssrsrrllrllsr,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsssllssrsrrllslr,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsssllssrsrsrllslsr,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rslsssllssrsrssllsr,19,9,10,6,7,1.666667,1.285714,0.5263158,0.6917293
rslsssllssrsrsllr,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslsssllssrsrls,15,7,8,5,5,1.6,1.4,0.5333334,0.6533334
rslsssllssrssrl,15,7,8,4,5,2,1.4,0.5333334,0.8133333
rslsssllssrslrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslsslrlsslsr,13,7,6,4,5,1.5,1.4,0.4615385,0.5774359
rslsslrlssllrrs,15,9,6,4,4,1.5,2.25,0.4,0.4333333
rslsslrlssllrsrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsslrlssllrssrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsslrlssllrlrrsrl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsslrlssllrlrrlrrsl,21,15,6,4,5,1.5,3,0.2857143,-1
rslsslrlssllrlsrrssrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsslrlssllrlsrrslrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rslsslrlssllsrrss,17,9,8,5,5,1.6,1.8,0.4705882,0.5686275
rslsslrlssllsrrlrrl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsslrlssllsrrlsrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslrlssllsrsrrls,19,11,8,6,6,1.333333,1.833333,0.4210526,0.4327486
rslsslrlssllsrsrsrl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsslrlssllsrsrlrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslrlssllsrlrrsrls,21,13,8,6,6,1.333333,2.166667,0.3809524,-1
rslsslrlssllsrlrrssrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rslsslrlssllsrlrrslrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rslsslrlslrlr,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslsslrlslsrs,13,7,6,5,5,1.2,1.4,0.4615385,0.4574359
rslsslrlslssrrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsslrlslsssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslsslrlslslrrsrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslsslrlslslrrlrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslsslrlslslsrrssrl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsslrlslslsrrslrrsl,21,13,8,7,8,1.142857,1.625,0.3809524,-1
rslsslrlsllrrss,15,9,6,4,4,1.5,2.25,0.4,0.4333333
rslsslrlsllrrlrrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.1509804
rslsslrlsllrrlsrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslsslrlsllrsrrls,17,11,6,5,5,1.2,2.2,0.3529412,0.2964706
rslsslrlsllrsrsrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslsslrlsllrsrlrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslsslrlsllrlrrsrls,19,13,6,5,5,1.2,2.6,0.3157895,0.2245614
rslsslrlsllrlrrssrl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsslrlsllrlrrslrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rslsslrllrrllsr,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslsslrllrslr,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslsslrllrlrs,13,9,4,3,3,1.333333,3,0.3076923,0.2205128
rslsslrllrlsrrl,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslsslrllrlssrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsslrllrllrrsrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.1509804
rslsslrllrllrrlrrsl,19,15,4,3,4,1.333333,3.75,0.2105263,0.07192984
rslsslrllrllsrrssrl,19,13,6,4,5,1.5,2.6,0.3157895,0.3445614
rslsslrllrllsrrslrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rslsslrllsrrsllsr,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslsslrllsrrllr,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslsslrllsrss,13,7,6,4,4,1.5,1.75,0.4615385,0.5307692
rslsslrllsrlrrl,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslsslrllsrlsrrsl,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslsslrllssrrssllsr,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslsslrllssrrsllr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsslrllssrrls,15,9,6,4,4,1.5,2.25,0.4,0.4333333
rslsslrllssrsrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsslrllssrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsslrllslrrsrssllsr,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslrllslrrsrsllr,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslsslrllslrrsrls,17,11,6,5,5,1.2,2.2,0.3529412,0.2964706
rslsslrllslrrssrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsslrllslrrslrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslsslsrlslsr,13,7,6,5,6,1.2,1.166667,0.4615385,0.488547
rslsslsrlsllrrs,15,9,6,5,5,1.2,1.8,0.4,0.3733334
rslsslsrlsllrsrrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslsslsrlsllrssrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsslsrlsllrlrrsrl,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslsslsrlsllrlrrlrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rslsslsrlsllrlsrrssrl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslsslsrlsllrlsrrslrrsl,23,15,8,7,8,1.142857,1.875,0.3478261,-1
rslsslsrllrlr,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslsslsrllsrs,13,7,6,5,5,1.2,1.4,0.4615385,0.4574359
rslsslsrllssrrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsslsrllsssrrsl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslsslsrllslrrsrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslsslsrllslrrlrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslsslsrllslsrrssrl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsslsrllslsrrslrrsl,21,13,8,7,8,1.142857,1.625,0.3809524,-1
rslsslssrllsr,13,7,6,4,5,1.5,1.4,0.4615385,0.5774359
rslsslssslr,11,5,6,3,4,2,1.25,0.5454546,0.839394
rslsslsslrs,11,5,6,4,4,1.5,1.25,0.5454546,0.6393939
rslsslsslsrrl,13,7,6,4,5,1.5,1.4,0.4615385,0.5774359
rslsslsslssrrsl,15,7,8,5,6,1.6,1.166667,0.5333334,0.6844445
rslsslssllrrsrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsslssllrrlrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslsslssllsrrssrl,17,9,8,5,6,1.6,1.5,0.4705882,0.6086274
rslsslssllsrrslrrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsslslrrsllsr,15,9,6,5,6,1.2,1.5,0.4,0.4133334
rslsslslrrllr,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslsslslrss,11,5,6,4,4,1.5,1.25,0.5454546,0.6393939
rslsslslrlrrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslsslslrlsrrsl,15,9,6,5,6,1.2,1.5,0.4,0.4133334
rslsslslsrrssllsr,17,9,8,6,7,1.333333,1.285714,0.4705882,0.5305322
rslsslslsrrsllr,15,9,6,5,6,1.2,1.5,0.4,0.4133334
rslsslslsrrls,13,7,6,5,5,1.2,1.4,0.4615385,0.4574359
rslsslslsrsrl,13,7,6,5,6,1.2,1.166667,0.4615385,0.488547
rslsslslsrlrrsl,15,9,6,5,6,1.2,1.5,0.4,0.4133334
rslsslsllrrsrssllsr,19,11,8,6,7,1.333333,1.571429,0.4210526,0.4676692
rslsslsllrrsrsllr,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslsslsllrrsrls,15,9,6,5,5,1.2,1.8,0.4,0.3733334
rslsslsllrrssrl,15,9,6,4,5,1.5,1.8,0.4,0.4933333
rslsslsllrrslrrsl,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslssllrrslslsr,15,9,6,5,6,1.2,1.5,0.4,0.4133334
rslssllrrslsllrrs,17,11,6,5,5,1.2,2.2,0.3529412,0.2964706
rslssllrrslsllrsrrl,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslssllrrslsllrssrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rslssllrrsllrlr,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslssllrrsllsrs,15,9,6,5,5,1.2,1.8,0.4,0.3733334
rslssllrrsllssrrl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslssllrrsllsssrrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.5394152
rslssllrrlrllsr,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslssllrrlslr,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslssllrrllrs,13,9,4,3,3,1.333333,3,0.3076923,0.2205128
rslssllrrllsrrl,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslssllrrllssrrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslssllrsrrllslsr,17,11,6,5,6,1.2,1.833333,0.3529412,0.3453595
rslssllrsrsllsr,15,9,6,5,6,1.2,1.5,0.4,0.4133334
rslssllrsrllr,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslssllrsss,11,5,6,3,3,2,1.666667,0.5454546,0.7838384
rslssllrslrrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
rslssllrslsrrsl,15,9,6,5,6,1.2,1.5,0.4,0.4133334
rslssllrlrrsrllslsr,19,13,6,5,6,1.2,2.166667,0.3157895,0.2823392
rslssllrlrrssllsr,17,11,6,4,5,1.5,2.2,0.3529412,0.4164706
rslssllrlrrsllr,15,11,4,3,4,1.333333,2.75,0.2666667,0.2333333
rslssllrlrrls,13,9,4,3,3,1.333333,3,0.3076923,0.2205128
rslssllrlrsrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.3205128
